bike_usage,hour,region,subzone
1768,2023-01-20 08:00:00,lower_west_manhattan,NW
1465,2023-01-20 09:00:00,lower_west_manhattan,NW
1162,2023-01-20 10:00:00,lower_west_manhattan,NW
1164,2023-01-20 11:00:00,lower_west_manhattan,NW
1237,2023-01-20 12:00:00,lower_west_manhattan,NW
1044,2023-01-20 13:00:00,lower_west_manhattan,NW
1557,2023-01-20 14:00:00,lower_west_manhattan,NW
1652,2023-01-20 15:00:00,lower_west_manhattan,NW
1895,2023-01-20 16:00:00,lower_west_manhattan,NW
2197,2023-01-20 17:00:00,lower_west_manhattan,NW
1977,2023-01-20 18:00:00,lower_west_manhattan,NW
1513,2023-01-20 19:00:00,lower_west_manhattan,NW
995,2023-01-20 20:00:00,lower_west_manhattan,NW
755,2023-01-20 21:00:00,lower_west_manhattan,NW
640,2023-01-20 22:00:00,lower_west_manhattan,NW
513,2023-01-20 23:00:00,lower_west_manhattan,NW
476,2023-01-21 00:00:00,lower_west_manhattan,NW
386,2023-01-21 01:00:00,lower_west_manhattan,NW
245,2023-01-21 02:00:00,lower_west_manhattan,NW
147,2023-01-21 03:00:00,lower_west_manhattan,NW
87,2023-01-21 04:00:00,lower_west_manhattan,NW
61,2023-01-21 05:00:00,lower_west_manhattan,NW
138,2023-01-21 06:00:00,lower_west_manhattan,NW
273,2023-01-21 07:00:00,lower_west_manhattan,NW
516,2023-01-21 08:00:00,lower_west_manhattan,NW
932,2023-01-21 09:00:00,lower_west_manhattan,NW
1275,2023-01-21 10:00:00,lower_west_manhattan,NW
1580,2023-01-21 11:00:00,lower_west_manhattan,NW
1628,2023-01-21 12:00:00,lower_west_manhattan,NW
1671,2023-01-21 13:00:00,lower_west_manhattan,NW
1592,2023-01-21 14:00:00,lower_west_manhattan,NW
1599,2023-01-21 15:00:00,lower_west_manhattan,NW
1710,2023-01-21 16:00:00,lower_west_manhattan,NW
1278,2023-01-21 17:00:00,lower_west_manhattan,NW
1151,2023-01-21 18:00:00,lower_west_manhattan,NW
1072,2023-01-21 19:00:00,lower_west_manhattan,NW
782,2023-01-21 20:00:00,lower_west_manhattan,NW
609,2023-01-21 21:00:00,lower_west_manhattan,NW
559,2023-01-21 22:00:00,lower_west_manhattan,NW
576,2023-01-21 23:00:00,lower_west_manhattan,NW
442,2023-01-22 00:00:00,lower_west_manhattan,NW
347,2023-01-22 01:00:00,lower_west_manhattan,NW
237,2023-01-22 02:00:00,lower_west_manhattan,NW
153,2023-01-22 03:00:00,lower_west_manhattan,NW
81,2023-01-22 04:00:00,lower_west_manhattan,NW
30,2023-01-22 05:00:00,lower_west_manhattan,NW
99,2023-01-22 06:00:00,lower_west_manhattan,NW
188,2023-01-22 07:00:00,lower_west_manhattan,NW
354,2023-01-22 08:00:00,lower_west_manhattan,NW
646,2023-01-22 09:00:00,lower_west_manhattan,NW
990,2023-01-22 10:00:00,lower_west_manhattan,NW
1193,2023-01-22 11:00:00,lower_west_manhattan,NW
1410,2023-01-22 12:00:00,lower_west_manhattan,NW
1476,2023-01-22 13:00:00,lower_west_manhattan,NW
1523,2023-01-22 14:00:00,lower_west_manhattan,NW
1459,2023-01-22 15:00:00,lower_west_manhattan,NW
1021,2023-01-22 16:00:00,lower_west_manhattan,NW
571,2023-01-22 17:00:00,lower_west_manhattan,NW
468,2023-01-22 18:00:00,lower_west_manhattan,NW
215,2023-01-22 19:00:00,lower_west_manhattan,NW
158,2023-01-22 20:00:00,lower_west_manhattan,NW
175,2023-01-22 21:00:00,lower_west_manhattan,NW
122,2023-01-22 22:00:00,lower_west_manhattan,NW
45,2023-01-22 23:00:00,lower_west_manhattan,NW
30,2023-01-23 00:00:00,lower_west_manhattan,NW
24,2023-01-23 01:00:00,lower_west_manhattan,NW
16,2023-01-23 02:00:00,lower_west_manhattan,NW
16,2023-01-23 03:00:00,lower_west_manhattan,NW
36,2023-01-23 04:00:00,lower_west_manhattan,NW
155,2023-01-23 05:00:00,lower_west_manhattan,NW
441,2023-01-23 06:00:00,lower_west_manhattan,NW
916,2023-01-23 07:00:00,lower_west_manhattan,NW
1063,2023-01-23 08:00:00,lower_west_manhattan,NW
853,2023-01-23 09:00:00,lower_west_manhattan,NW
300,2023-01-23 10:00:00,lower_west_manhattan,NW
314,2023-01-23 11:00:00,lower_west_manhattan,NW
432,2023-01-23 12:00:00,lower_west_manhattan,NW
352,2023-01-23 13:00:00,lower_west_manhattan,NW
455,2023-01-23 14:00:00,lower_west_manhattan,NW
625,2023-01-23 15:00:00,lower_west_manhattan,NW
1051,2023-01-23 16:00:00,lower_west_manhattan,NW
1656,2023-01-23 17:00:00,lower_west_manhattan,NW
1773,2023-01-23 18:00:00,lower_west_manhattan,NW
1247,2023-01-23 19:00:00,lower_west_manhattan,NW
907,2023-01-23 20:00:00,lower_west_manhattan,NW
671,2023-01-23 21:00:00,lower_west_manhattan,NW
455,2023-01-23 22:00:00,lower_west_manhattan,NW
239,2023-01-23 23:00:00,lower_west_manhattan,NW
121,2023-01-24 00:00:00,lower_west_manhattan,NW
58,2023-01-24 01:00:00,lower_west_manhattan,NW
55,2023-01-24 02:00:00,lower_west_manhattan,NW
26,2023-01-24 03:00:00,lower_west_manhattan,NW
48,2023-01-24 04:00:00,lower_west_manhattan,NW
275,2023-01-24 05:00:00,lower_west_manhattan,NW
756,2023-01-24 06:00:00,lower_west_manhattan,NW
1388,2023-01-24 07:00:00,lower_west_manhattan,NW
2187,2023-01-24 08:00:00,lower_west_manhattan,NW
1607,2023-01-24 09:00:00,lower_west_manhattan,NW
989,2023-01-24 10:00:00,lower_west_manhattan,NW
984,2023-01-24 11:00:00,lower_west_manhattan,NW
1177,2023-01-24 12:00:00,lower_west_manhattan,NW
1291,2023-01-24 13:00:00,lower_west_manhattan,NW
1294,2023-01-24 14:00:00,lower_west_manhattan,NW
1465,2023-01-24 15:00:00,lower_west_manhattan,NW
1780,2023-01-24 16:00:00,lower_west_manhattan,NW
2450,2023-01-24 17:00:00,lower_west_manhattan,NW
2395,2023-01-24 18:00:00,lower_west_manhattan,NW
1570,2023-01-24 19:00:00,lower_west_manhattan,NW
1122,2023-01-24 20:00:00,lower_west_manhattan,NW
861,2023-01-24 21:00:00,lower_west_manhattan,NW
692,2023-01-24 22:00:00,lower_west_manhattan,NW
340,2023-01-24 23:00:00,lower_west_manhattan,NW
147,2023-01-25 00:00:00,lower_west_manhattan,NW
79,2023-01-25 01:00:00,lower_west_manhattan,NW
61,2023-01-25 02:00:00,lower_west_manhattan,NW
45,2023-01-25 03:00:00,lower_west_manhattan,NW
56,2023-01-25 04:00:00,lower_west_manhattan,NW
265,2023-01-25 05:00:00,lower_west_manhattan,NW
783,2023-01-25 06:00:00,lower_west_manhattan,NW
1389,2023-01-25 07:00:00,lower_west_manhattan,NW
2138,2023-01-25 08:00:00,lower_west_manhattan,NW
1679,2023-01-25 09:00:00,lower_west_manhattan,NW
1043,2023-01-25 10:00:00,lower_west_manhattan,NW
922,2023-01-25 11:00:00,lower_west_manhattan,NW
1121,2023-01-25 12:00:00,lower_west_manhattan,NW
606,2023-01-25 13:00:00,lower_west_manhattan,NW
358,2023-01-25 14:00:00,lower_west_manhattan,NW
516,2023-01-25 15:00:00,lower_west_manhattan,NW
657,2023-01-25 16:00:00,lower_west_manhattan,NW
1468,2023-01-25 17:00:00,lower_west_manhattan,NW
902,2023-01-25 18:00:00,lower_west_manhattan,NW
286,2023-01-25 19:00:00,lower_west_manhattan,NW
213,2023-01-25 20:00:00,lower_west_manhattan,NW
184,2023-01-25 21:00:00,lower_west_manhattan,NW
175,2023-01-25 22:00:00,lower_west_manhattan,NW
121,2023-01-25 23:00:00,lower_west_manhattan,NW
65,2023-01-26 00:00:00,lower_west_manhattan,NW
48,2023-01-26 01:00:00,lower_west_manhattan,NW
21,2023-01-26 02:00:00,lower_west_manhattan,NW
31,2023-01-26 03:00:00,lower_west_manhattan,NW
47,2023-01-26 04:00:00,lower_west_manhattan,NW
266,2023-01-26 05:00:00,lower_west_manhattan,NW
694,2023-01-26 06:00:00,lower_west_manhattan,NW
1403,2023-01-26 07:00:00,lower_west_manhattan,NW
2147,2023-01-26 08:00:00,lower_west_manhattan,NW
1652,2023-01-26 09:00:00,lower_west_manhattan,NW
1073,2023-01-26 10:00:00,lower_west_manhattan,NW
966,2023-01-26 11:00:00,lower_west_manhattan,NW
1120,2023-01-26 12:00:00,lower_west_manhattan,NW
1135,2023-01-26 13:00:00,lower_west_manhattan,NW
1177,2023-01-26 14:00:00,lower_west_manhattan,NW
1445,2023-01-26 15:00:00,lower_west_manhattan,NW
1678,2023-01-26 16:00:00,lower_west_manhattan,NW
2359,2023-01-26 17:00:00,lower_west_manhattan,NW
2350,2023-01-26 18:00:00,lower_west_manhattan,NW
1676,2023-01-26 19:00:00,lower_west_manhattan,NW
1148,2023-01-26 20:00:00,lower_west_manhattan,NW
884,2023-01-26 21:00:00,lower_west_manhattan,NW
668,2023-01-26 22:00:00,lower_west_manhattan,NW
412,2023-01-26 23:00:00,lower_west_manhattan,NW
254,2023-01-27 00:00:00,lower_west_manhattan,NW
136,2023-01-27 01:00:00,lower_west_manhattan,NW
85,2023-01-27 02:00:00,lower_west_manhattan,NW
64,2023-01-27 03:00:00,lower_west_manhattan,NW
53,2023-01-27 04:00:00,lower_west_manhattan,NW
221,2023-01-27 05:00:00,lower_west_manhattan,NW
580,2023-01-27 06:00:00,lower_west_manhattan,NW
1129,2023-01-27 07:00:00,lower_west_manhattan,NW
1649,2023-01-27 08:00:00,lower_west_manhattan,NW
1437,2023-01-27 09:00:00,lower_west_manhattan,NW
1113,2023-01-27 10:00:00,lower_west_manhattan,NW
1170,2023-01-27 11:00:00,lower_west_manhattan,NW
1324,2023-01-27 12:00:00,lower_west_manhattan,NW
1453,2023-01-27 13:00:00,lower_west_manhattan,NW
1577,2023-01-27 14:00:00,lower_west_manhattan,NW
1605,2023-01-27 15:00:00,lower_west_manhattan,NW
1799,2023-01-27 16:00:00,lower_west_manhattan,NW
2240,2023-01-27 17:00:00,lower_west_manhattan,NW
1929,2023-01-27 18:00:00,lower_west_manhattan,NW
1400,2023-01-27 19:00:00,lower_west_manhattan,NW
946,2023-01-27 20:00:00,lower_west_manhattan,NW
668,2023-01-27 21:00:00,lower_west_manhattan,NW
618,2023-01-27 22:00:00,lower_west_manhattan,NW
493,2023-01-27 23:00:00,lower_west_manhattan,NW
439,2023-01-28 00:00:00,lower_west_manhattan,NW
308,2023-01-28 01:00:00,lower_west_manhattan,NW
244,2023-01-28 02:00:00,lower_west_manhattan,NW
145,2023-01-28 03:00:00,lower_west_manhattan,NW
85,2023-01-28 04:00:00,lower_west_manhattan,NW
56,2023-01-28 05:00:00,lower_west_manhattan,NW
173,2023-01-28 06:00:00,lower_west_manhattan,NW
321,2023-01-28 07:00:00,lower_west_manhattan,NW
550,2023-01-28 08:00:00,lower_west_manhattan,NW
975,2023-01-28 09:00:00,lower_west_manhattan,NW
1317,2023-01-28 10:00:00,lower_west_manhattan,NW
1625,2023-01-28 11:00:00,lower_west_manhattan,NW
1909,2023-01-28 12:00:00,lower_west_manhattan,NW
2150,2023-01-28 13:00:00,lower_west_manhattan,NW
1970,2023-01-28 14:00:00,lower_west_manhattan,NW
2082,2023-01-28 15:00:00,lower_west_manhattan,NW
1821,2023-01-28 16:00:00,lower_west_manhattan,NW
1735,2023-01-28 17:00:00,lower_west_manhattan,NW
1423,2023-01-28 18:00:00,lower_west_manhattan,NW
1208,2023-01-28 19:00:00,lower_west_manhattan,NW
990,2023-01-28 20:00:00,lower_west_manhattan,NW
684,2023-01-28 21:00:00,lower_west_manhattan,NW
728,2023-01-28 22:00:00,lower_west_manhattan,NW
602,2023-01-28 23:00:00,lower_west_manhattan,NW
548,2023-01-29 00:00:00,lower_west_manhattan,NW
398,2023-01-29 01:00:00,lower_west_manhattan,NW
252,2023-01-29 02:00:00,lower_west_manhattan,NW
184,2023-01-29 03:00:00,lower_west_manhattan,NW
87,2023-01-29 04:00:00,lower_west_manhattan,NW
61,2023-01-29 05:00:00,lower_west_manhattan,NW
118,2023-01-29 06:00:00,lower_west_manhattan,NW
216,2023-01-29 07:00:00,lower_west_manhattan,NW
439,2023-01-29 08:00:00,lower_west_manhattan,NW
774,2023-01-29 09:00:00,lower_west_manhattan,NW
1141,2023-01-29 10:00:00,lower_west_manhattan,NW
1483,2023-01-29 11:00:00,lower_west_manhattan,NW
1698,2023-01-29 12:00:00,lower_west_manhattan,NW
1722,2023-01-29 13:00:00,lower_west_manhattan,NW
1854,2023-01-29 14:00:00,lower_west_manhattan,NW
1726,2023-01-29 15:00:00,lower_west_manhattan,NW
1529,2023-01-29 16:00:00,lower_west_manhattan,NW
1424,2023-01-29 17:00:00,lower_west_manhattan,NW
1384,2023-01-29 18:00:00,lower_west_manhattan,NW
969,2023-01-29 19:00:00,lower_west_manhattan,NW
772,2023-01-29 20:00:00,lower_west_manhattan,NW
562,2023-01-29 21:00:00,lower_west_manhattan,NW
585,2023-01-29 22:00:00,lower_west_manhattan,NW
290,2023-01-29 23:00:00,lower_west_manhattan,NW
165,2023-01-30 00:00:00,lower_west_manhattan,NW
86,2023-01-30 01:00:00,lower_west_manhattan,NW
50,2023-01-30 02:00:00,lower_west_manhattan,NW
35,2023-01-30 03:00:00,lower_west_manhattan,NW
48,2023-01-30 04:00:00,lower_west_manhattan,NW
306,2023-01-30 05:00:00,lower_west_manhattan,NW
699,2023-01-30 06:00:00,lower_west_manhattan,NW
1351,2023-01-30 07:00:00,lower_west_manhattan,NW
2044,2023-01-30 08:00:00,lower_west_manhattan,NW
1516,2023-01-30 09:00:00,lower_west_manhattan,NW
1077,2023-01-30 10:00:00,lower_west_manhattan,NW
1009,2023-01-30 11:00:00,lower_west_manhattan,NW
1194,2023-01-30 12:00:00,lower_west_manhattan,NW
1349,2023-01-30 13:00:00,lower_west_manhattan,NW
1479,2023-01-30 14:00:00,lower_west_manhattan,NW
1666,2023-01-30 15:00:00,lower_west_manhattan,NW
2013,2023-01-30 16:00:00,lower_west_manhattan,NW
2521,2023-01-30 17:00:00,lower_west_manhattan,NW
2390,2023-01-30 18:00:00,lower_west_manhattan,NW
1686,2023-01-30 19:00:00,lower_west_manhattan,NW
1234,2023-01-30 20:00:00,lower_west_manhattan,NW
889,2023-01-30 21:00:00,lower_west_manhattan,NW
630,2023-01-30 22:00:00,lower_west_manhattan,NW
367,2023-01-30 23:00:00,lower_west_manhattan,NW
161,2023-01-31 00:00:00,lower_west_manhattan,NW
64,2023-01-31 01:00:00,lower_west_manhattan,NW
42,2023-01-31 02:00:00,lower_west_manhattan,NW
23,2023-01-31 03:00:00,lower_west_manhattan,NW
43,2023-01-31 04:00:00,lower_west_manhattan,NW
221,2023-01-31 05:00:00,lower_west_manhattan,NW
484,2023-01-31 06:00:00,lower_west_manhattan,NW
705,2023-01-31 07:00:00,lower_west_manhattan,NW
1349,2023-01-31 08:00:00,lower_west_manhattan,NW
1321,2023-01-31 09:00:00,lower_west_manhattan,NW
976,2023-01-31 10:00:00,lower_west_manhattan,NW
976,2023-01-31 11:00:00,lower_west_manhattan,NW
1075,2023-01-31 12:00:00,lower_west_manhattan,NW
1164,2023-01-31 13:00:00,lower_west_manhattan,NW
1193,2023-01-31 14:00:00,lower_west_manhattan,NW
1404,2023-01-31 15:00:00,lower_west_manhattan,NW
1724,2023-01-31 16:00:00,lower_west_manhattan,NW
2276,2023-01-31 17:00:00,lower_west_manhattan,NW
2188,2023-01-31 18:00:00,lower_west_manhattan,NW
1471,2023-01-31 19:00:00,lower_west_manhattan,NW
1043,2023-01-31 20:00:00,lower_west_manhattan,NW
765,2023-01-31 21:00:00,lower_west_manhattan,NW
573,2023-01-31 22:00:00,lower_west_manhattan,NW
265,2023-01-31 23:00:00,lower_west_manhattan,NW
147,2023-02-01 00:00:00,lower_west_manhattan,NW
66,2023-02-01 01:00:00,lower_west_manhattan,NW
40,2023-02-01 02:00:00,lower_west_manhattan,NW
31,2023-02-01 03:00:00,lower_west_manhattan,NW
47,2023-02-01 04:00:00,lower_west_manhattan,NW
188,2023-02-01 05:00:00,lower_west_manhattan,NW
629,2023-02-01 06:00:00,lower_west_manhattan,NW
1195,2023-02-01 07:00:00,lower_west_manhattan,NW
1875,2023-02-01 08:00:00,lower_west_manhattan,NW
1495,2023-02-01 09:00:00,lower_west_manhattan,NW
998,2023-02-01 10:00:00,lower_west_manhattan,NW
898,2023-02-01 11:00:00,lower_west_manhattan,NW
1054,2023-02-01 12:00:00,lower_west_manhattan,NW
1098,2023-02-01 13:00:00,lower_west_manhattan,NW
1226,2023-02-01 14:00:00,lower_west_manhattan,NW
1360,2023-02-01 15:00:00,lower_west_manhattan,NW
1611,2023-02-01 16:00:00,lower_west_manhattan,NW
2293,2023-02-01 17:00:00,lower_west_manhattan,NW
2228,2023-02-01 18:00:00,lower_west_manhattan,NW
1447,2023-02-01 19:00:00,lower_west_manhattan,NW
1013,2023-02-01 20:00:00,lower_west_manhattan,NW
725,2023-02-01 21:00:00,lower_west_manhattan,NW
565,2023-02-01 22:00:00,lower_west_manhattan,NW
264,2023-02-01 23:00:00,lower_west_manhattan,NW
149,2023-02-02 00:00:00,lower_west_manhattan,NW
96,2023-02-02 01:00:00,lower_west_manhattan,NW
60,2023-02-02 02:00:00,lower_west_manhattan,NW
31,2023-02-02 03:00:00,lower_west_manhattan,NW
53,2023-02-02 04:00:00,lower_west_manhattan,NW
242,2023-02-02 05:00:00,lower_west_manhattan,NW
656,2023-02-02 06:00:00,lower_west_manhattan,NW
1266,2023-02-02 07:00:00,lower_west_manhattan,NW
1923,2023-02-02 08:00:00,lower_west_manhattan,NW
1549,2023-02-02 09:00:00,lower_west_manhattan,NW
966,2023-02-02 10:00:00,lower_west_manhattan,NW
1030,2023-02-02 11:00:00,lower_west_manhattan,NW
1153,2023-02-02 12:00:00,lower_west_manhattan,NW
1225,2023-02-02 13:00:00,lower_west_manhattan,NW
1296,2023-02-02 14:00:00,lower_west_manhattan,NW
1446,2023-02-02 15:00:00,lower_west_manhattan,NW
1614,2023-02-02 16:00:00,lower_west_manhattan,NW
2292,2023-02-02 17:00:00,lower_west_manhattan,NW
2143,2023-02-02 18:00:00,lower_west_manhattan,NW
1465,2023-02-02 19:00:00,lower_west_manhattan,NW
1011,2023-02-02 20:00:00,lower_west_manhattan,NW
816,2023-02-02 21:00:00,lower_west_manhattan,NW
680,2023-02-02 22:00:00,lower_west_manhattan,NW
398,2023-02-02 23:00:00,lower_west_manhattan,NW
243,2023-02-03 00:00:00,lower_west_manhattan,NW
144,2023-02-03 01:00:00,lower_west_manhattan,NW
65,2023-02-03 02:00:00,lower_west_manhattan,NW
43,2023-02-03 03:00:00,lower_west_manhattan,NW
67,2023-02-03 04:00:00,lower_west_manhattan,NW
207,2023-02-03 05:00:00,lower_west_manhattan,NW
459,2023-02-03 06:00:00,lower_west_manhattan,NW
895,2023-02-03 07:00:00,lower_west_manhattan,NW
1260,2023-02-03 08:00:00,lower_west_manhattan,NW
991,2023-02-03 09:00:00,lower_west_manhattan,NW
676,2023-02-03 10:00:00,lower_west_manhattan,NW
718,2023-02-03 11:00:00,lower_west_manhattan,NW
779,2023-02-03 12:00:00,lower_west_manhattan,NW
785,2023-02-03 13:00:00,lower_west_manhattan,NW
845,2023-02-03 14:00:00,lower_west_manhattan,NW
864,2023-02-03 15:00:00,lower_west_manhattan,NW
1015,2023-02-03 16:00:00,lower_west_manhattan,NW
1165,2023-02-03 17:00:00,lower_west_manhattan,NW
926,2023-02-03 18:00:00,lower_west_manhattan,NW
620,2023-02-03 19:00:00,lower_west_manhattan,NW
395,2023-02-03 20:00:00,lower_west_manhattan,NW
274,2023-02-03 21:00:00,lower_west_manhattan,NW
187,2023-02-03 22:00:00,lower_west_manhattan,NW
190,2023-02-03 23:00:00,lower_west_manhattan,NW
116,2023-02-04 00:00:00,lower_west_manhattan,NW
77,2023-02-04 01:00:00,lower_west_manhattan,NW
68,2023-02-04 02:00:00,lower_west_manhattan,NW
31,2023-02-04 03:00:00,lower_west_manhattan,NW
20,2023-02-04 04:00:00,lower_west_manhattan,NW
18,2023-02-04 05:00:00,lower_west_manhattan,NW
71,2023-02-04 06:00:00,lower_west_manhattan,NW
142,2023-02-04 07:00:00,lower_west_manhattan,NW
230,2023-02-04 08:00:00,lower_west_manhattan,NW
403,2023-02-04 09:00:00,lower_west_manhattan,NW
497,2023-02-04 10:00:00,lower_west_manhattan,NW
574,2023-02-04 11:00:00,lower_west_manhattan,NW
649,2023-02-04 12:00:00,lower_west_manhattan,NW
671,2023-02-04 13:00:00,lower_west_manhattan,NW
699,2023-02-04 14:00:00,lower_west_manhattan,NW
735,2023-02-04 15:00:00,lower_west_manhattan,NW
746,2023-02-04 16:00:00,lower_west_manhattan,NW
714,2023-02-04 17:00:00,lower_west_manhattan,NW
619,2023-02-04 18:00:00,lower_west_manhattan,NW
585,2023-02-04 19:00:00,lower_west_manhattan,NW
375,2023-02-04 20:00:00,lower_west_manhattan,NW
299,2023-02-04 21:00:00,lower_west_manhattan,NW
307,2023-02-04 22:00:00,lower_west_manhattan,NW
260,2023-02-04 23:00:00,lower_west_manhattan,NW
209,2023-02-05 00:00:00,lower_west_manhattan,NW
169,2023-02-05 01:00:00,lower_west_manhattan,NW
112,2023-02-05 02:00:00,lower_west_manhattan,NW
77,2023-02-05 03:00:00,lower_west_manhattan,NW
63,2023-02-05 04:00:00,lower_west_manhattan,NW
41,2023-02-05 05:00:00,lower_west_manhattan,NW
100,2023-02-05 06:00:00,lower_west_manhattan,NW
168,2023-02-05 07:00:00,lower_west_manhattan,NW
335,2023-02-05 08:00:00,lower_west_manhattan,NW
578,2023-02-05 09:00:00,lower_west_manhattan,NW
873,2023-02-05 10:00:00,lower_west_manhattan,NW
1192,2023-02-05 11:00:00,lower_west_manhattan,NW
1322,2023-02-05 12:00:00,lower_west_manhattan,NW
1473,2023-02-05 13:00:00,lower_west_manhattan,NW
1627,2023-02-05 14:00:00,lower_west_manhattan,NW
1559,2023-02-05 15:00:00,lower_west_manhattan,NW
1563,2023-02-05 16:00:00,lower_west_manhattan,NW
1376,2023-02-05 17:00:00,lower_west_manhattan,NW
1192,2023-02-05 18:00:00,lower_west_manhattan,NW
936,2023-02-05 19:00:00,lower_west_manhattan,NW
669,2023-02-05 20:00:00,lower_west_manhattan,NW
611,2023-02-05 21:00:00,lower_west_manhattan,NW
397,2023-02-05 22:00:00,lower_west_manhattan,NW
232,2023-02-05 23:00:00,lower_west_manhattan,NW
164,2023-02-06 00:00:00,lower_west_manhattan,NW
62,2023-02-06 01:00:00,lower_west_manhattan,NW
44,2023-02-06 02:00:00,lower_west_manhattan,NW
38,2023-02-06 03:00:00,lower_west_manhattan,NW
53,2023-02-06 04:00:00,lower_west_manhattan,NW
272,2023-02-06 05:00:00,lower_west_manhattan,NW
637,2023-02-06 06:00:00,lower_west_manhattan,NW
1316,2023-02-06 07:00:00,lower_west_manhattan,NW
1907,2023-02-06 08:00:00,lower_west_manhattan,NW
1440,2023-02-06 09:00:00,lower_west_manhattan,NW
996,2023-02-06 10:00:00,lower_west_manhattan,NW
900,2023-02-06 11:00:00,lower_west_manhattan,NW
1150,2023-02-06 12:00:00,lower_west_manhattan,NW
1220,2023-02-06 13:00:00,lower_west_manhattan,NW
1304,2023-02-06 14:00:00,lower_west_manhattan,NW
1434,2023-02-06 15:00:00,lower_west_manhattan,NW
1720,2023-02-06 16:00:00,lower_west_manhattan,NW
2250,2023-02-06 17:00:00,lower_west_manhattan,NW
2269,2023-02-06 18:00:00,lower_west_manhattan,NW
1539,2023-02-06 19:00:00,lower_west_manhattan,NW
972,2023-02-06 20:00:00,lower_west_manhattan,NW
704,2023-02-06 21:00:00,lower_west_manhattan,NW
507,2023-02-06 22:00:00,lower_west_manhattan,NW
272,2023-02-06 23:00:00,lower_west_manhattan,NW
137,2023-02-07 00:00:00,lower_west_manhattan,NW
55,2023-02-07 01:00:00,lower_west_manhattan,NW
41,2023-02-07 02:00:00,lower_west_manhattan,NW
26,2023-02-07 03:00:00,lower_west_manhattan,NW
49,2023-02-07 04:00:00,lower_west_manhattan,NW
275,2023-02-07 05:00:00,lower_west_manhattan,NW
729,2023-02-07 06:00:00,lower_west_manhattan,NW
1442,2023-02-07 07:00:00,lower_west_manhattan,NW
2237,2023-02-07 08:00:00,lower_west_manhattan,NW
1668,2023-02-07 09:00:00,lower_west_manhattan,NW
1040,2023-02-07 10:00:00,lower_west_manhattan,NW
1056,2023-02-07 11:00:00,lower_west_manhattan,NW
1092,2023-02-07 12:00:00,lower_west_manhattan,NW
1220,2023-02-07 13:00:00,lower_west_manhattan,NW
1323,2023-02-07 14:00:00,lower_west_manhattan,NW
1386,2023-02-07 15:00:00,lower_west_manhattan,NW
1722,2023-02-07 16:00:00,lower_west_manhattan,NW
2512,2023-02-07 17:00:00,lower_west_manhattan,NW
2409,2023-02-07 18:00:00,lower_west_manhattan,NW
1650,2023-02-07 19:00:00,lower_west_manhattan,NW
