dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,dt_iso_parsed,hour,bike_usage,region,subzone,hour_of_datetime,day_of_week,month,hour_sin,hour_cos
1672797600,2023-01-04 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,10.36,10000.0,9.44,9.91,9.41,12.75,1010,,,94,4.6,190,0.0,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-01-04 02:00:00,2023-01-04 02:00:00,17.0,lower_west_manhattan,SW,2,2,1,0.49999999999999994,0.8660254037844387
1672801200,2023-01-04 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,12.0,8047.0,10.74,11.66,9.42,12.75,1010,,,92,3.6,180,0.0,0.0,0.0,0.0,0.0,0,701,Mist,mist,50n,2023-01-04 03:00:00,2023-01-04 03:00:00,13.0,lower_west_manhattan,SW,3,2,1,0.7071067811865475,0.7071067811865476
1672804800,2023-01-04 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,11.5,10000.0,10.41,11.13,8.87,12.69,1009,,,93,2.1,160,0.0,0.16,0.0,0.0,0.0,91,500,Rain,light rain,10n,2023-01-04 04:00:00,2023-01-04 04:00:00,14.0,lower_west_manhattan,SW,4,2,1,0.8660254037844386,0.5000000000000001
1672808400,2023-01-04 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,11.84,10000.0,10.75,11.51,9.99,13.54,1008,,,93,4.6,180,0.0,1.26,0.0,0.0,0.0,75,501,Rain,moderate rain,10n,2023-01-04 05:00:00,2023-01-04 05:00:00,71.0,lower_west_manhattan,SW,5,2,1,0.9659258262890683,0.25881904510252074
1672812000,2023-01-04 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,12.0,10000.0,9.56,11.48,8.87,13.8,1009,,,85,7.15,360,11.18,1.44,0.0,0.0,0.0,100,501,Rain,moderate rain,10n,2023-01-04 06:00:00,2023-01-04 06:00:00,226.0,lower_west_manhattan,SW,6,2,1,1.0,6.123233995736766e-17
1672815600,2023-01-04 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,11.59,10000.0,9.67,11.1,9.98,13.97,1009,,,88,3.58,360,8.94,0.59,0.0,0.0,0.0,100,500,Rain,light rain,10n,2023-01-04 07:00:00,2023-01-04 07:00:00,486.0,lower_west_manhattan,SW,7,2,1,0.9659258262890683,-0.25881904510252063
1672819200,2023-01-04 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,11.9,10000.0,9.98,11.44,10.54,13.41,1009,,,88,5.36,360,9.39,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-01-04 08:00:00,2023-01-04 08:00:00,869.0,lower_west_manhattan,SW,8,2,1,0.8660254037844387,-0.4999999999999998
1672822800,2023-01-04 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,12.63,10000.0,9.64,12.09,11.66,14.19,1009,,,82,4.6,210,0.0,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04n,2023-01-04 09:00:00,2023-01-04 09:00:00,623.0,lower_west_manhattan,SW,9,2,1,0.7071067811865476,-0.7071067811865475
1672826400,2023-01-04 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,12.37,10000.0,9.92,11.88,11.64,14.19,1009,,,85,6.7,260,0.0,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01n,2023-01-04 10:00:00,2023-01-04 10:00:00,384.0,lower_west_manhattan,SW,10,2,1,0.49999999999999994,-0.8660254037844387
1672830000,2023-01-04 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,11.91,10000.0,9.99,11.45,11.08,13.42,1010,,,88,7.15,360,11.18,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04n,2023-01-04 11:00:00,2023-01-04 11:00:00,462.0,lower_west_manhattan,SW,11,2,1,0.258819045102521,-0.9659258262890682
1672833600,2023-01-04 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,12.28,10000.0,10.18,11.84,11.65,14.19,1011,,,87,6.26,360,8.94,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04n,2023-01-04 12:00:00,2023-01-04 12:00:00,547.0,lower_west_manhattan,SW,12,2,1,1.2246467991473532e-16,-1.0
1672837200,2023-01-04 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,12.2,9656.0,10.1,11.75,11.65,13.54,1011,,,87,4.02,360,8.05,0.0,0.0,0.0,0.0,40,701,Mist,mist,50d,2023-01-04 13:00:00,2023-01-04 13:00:00,581.0,lower_west_manhattan,SW,13,2,1,-0.2588190451025208,-0.9659258262890683
1672840800,2023-01-04 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,12.77,10000.0,10.83,12.4,12.23,14.53,1012,,,88,4.92,360,8.49,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds,03d,2023-01-04 14:00:00,2023-01-04 14:00:00,630.0,lower_west_manhattan,SW,14,2,1,-0.4999999999999997,-0.8660254037844388
1672844400,2023-01-04 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,14.11,10000.0,11.09,13.72,13.13,16.19,1013,,,82,4.1,230,0.0,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-01-04 15:00:00,2023-01-04 15:00:00,743.0,lower_west_manhattan,SW,15,2,1,-0.7071067811865471,-0.7071067811865479
1672848000,2023-01-04 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,15.07,10000.0,11.84,14.75,13.86,16.94,1012,,,81,2.68,360,5.81,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-01-04 16:00:00,2023-01-04 16:00:00,640.0,lower_west_manhattan,SW,16,2,1,-0.8660254037844384,-0.5000000000000004
1672851600,2023-01-04 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,16.47,10000.0,11.2,16.03,14.99,17.79,1011,,,71,4.1,140,0.0,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-01-04 17:00:00,2023-01-04 17:00:00,653.0,lower_west_manhattan,SW,17,2,1,-0.9659258262890683,-0.25881904510252063
1672855200,2023-01-04 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,17.11,10000.0,11.82,16.73,14.99,19.19,1011,,,71,4.1,190,0.0,0.0,0.0,0.0,0.0,0,800,Clear,sky is clear,01d,2023-01-04 18:00:00,2023-01-04 18:00:00,703.0,lower_west_manhattan,SW,18,2,1,-1.0,-1.8369701987210297e-16
1672858800,2023-01-04 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,15.33,10000.0,11.13,14.9,13.73,17.75,1011,,,76,6.2,180,0.0,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-01-04 19:00:00,2023-01-04 19:00:00,499.0,lower_west_manhattan,SW,19,2,1,-0.9659258262890684,0.2588190451025203
1672862400,2023-01-04 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,15.1,10000.0,10.91,14.65,13.31,16.75,1010,,,76,3.6,180,0.0,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-01-04 20:00:00,2023-01-04 20:00:00,313.0,lower_west_manhattan,SW,20,2,1,-0.8660254037844386,0.5000000000000001
1672866000,2023-01-04 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,14.34,10000.0,9.16,13.68,13.32,16.09,1010,,,71,4.6,180,0.0,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds,03d,2023-01-04 21:00:00,2023-01-04 21:00:00,288.0,lower_west_manhattan,SW,21,2,1,-0.7071067811865477,0.7071067811865474
1672869600,2023-01-04 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,13.44,10000.0,9.88,12.9,11.65,15.59,1010,,,79,5.1,160,0.0,0.38,0.0,0.0,0.0,100,500,Rain,light rain,10n,2023-01-04 22:00:00,2023-01-04 22:00:00,175.0,lower_west_manhattan,SW,22,2,1,-0.5000000000000004,0.8660254037844384
1672873200,2023-01-04 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,13.33,10000.0,10.69,12.91,11.1,14.41,1010,,,84,4.1,130,0.0,0.25,0.0,0.0,0.0,100,500,Rain,light rain,10n,2023-01-04 23:00:00,2023-01-04 23:00:00,117.0,lower_west_manhattan,SW,23,2,1,-0.25881904510252157,0.9659258262890681
1672876800,2023-01-05 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,12.23,10000.0,9.79,11.73,10.55,13.3,1010,,,85,4.1,150,0.0,0.25,0.0,0.0,0.0,100,500,Rain,light rain,10n,2023-01-05 00:00:00,2023-01-05 00:00:00,58.0,lower_west_manhattan,SW,0,3,1,0.0,1.0
1672880400,2023-01-05 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,12.69,10000.0,10.58,12.29,11.09,13.97,1010,,,87,2.68,360,4.92,0.3,0.0,0.0,0.0,100,500,Rain,light rain,10n,2023-01-05 01:00:00,2023-01-05 01:00:00,32.0,lower_west_manhattan,SW,1,3,1,0.25881904510252074,0.9659258262890683
1672884000,2023-01-05 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,12.38,9656.0,10.45,11.97,10.09,13.3,1009,,,88,2.6,150,0.0,0.0,0.0,0.0,0.0,100,701,Mist,mist,50n,2023-01-05 02:00:00,2023-01-05 02:00:00,20.0,lower_west_manhattan,SW,2,3,1,0.49999999999999994,0.8660254037844387
1672887600,2023-01-05 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,11.9,6437.0,9.98,11.44,10.54,12.86,1009,,,88,3.1,50,0.0,0.0,0.3,0.0,0.0,100,701,Mist,mist,50n,2023-01-05 03:00:00,2023-01-05 03:00:00,23.0,lower_west_manhattan,SW,3,3,1,0.7071067811865475,0.7071067811865476
1672891200,2023-01-05 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,10.98,6437.0,9.07,10.43,10.19,11.66,1009,,,88,5.1,60,0.0,0.0,0.0,0.0,0.0,100,701,Mist,mist,50n,2023-01-05 04:00:00,2023-01-05 04:00:00,20.0,lower_west_manhattan,SW,4,3,1,0.8660254037844386,0.5000000000000001
1672894800,2023-01-05 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.92,4023.0,9.0,7.86,9.19,11.1,1009,,,94,4.1,70,0.0,0.25,0.0,0.0,0.0,100,701,Mist,mist,50n,2023-01-05 05:00:00,2023-01-05 05:00:00,60.0,lower_west_manhattan,SW,5,3,1,0.9659258262890683,0.25881904510252074
1672898400,2023-01-05 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.67,4828.0,7.44,7.55,9.03,11.23,1010,,,86,4.1,60,0.0,0.1,0.0,0.0,0.0,100,500,Rain,light rain,10n,2023-01-05 06:00:00,2023-01-05 06:00:00,226.0,lower_west_manhattan,SW,6,3,1,1.0,6.123233995736766e-17
1672902000,2023-01-05 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.59,6437.0,8.67,7.96,8.88,11.23,1010,,,94,3.1,70,0.0,0.25,0.0,0.0,0.0,100,500,Rain,light rain,10n,2023-01-05 07:00:00,2023-01-05 07:00:00,477.0,lower_west_manhattan,SW,7,3,1,0.9659258262890683,-0.25881904510252063
1672905600,2023-01-05 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.58,10000.0,8.02,7.95,8.53,10.68,1011,,,90,3.1,60,0.0,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-01-05 08:00:00,2023-01-05 08:00:00,795.0,lower_west_manhattan,SW,8,3,1,0.8660254037844387,-0.4999999999999998
1672909200,2023-01-05 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.69,10000.0,8.13,7.58,8.42,10.54,1011,,,90,4.1,60,0.0,0.0,0.28,0.0,0.0,100,500,Rain,light rain,10n,2023-01-05 09:00:00,2023-01-05 09:00:00,574.0,lower_west_manhattan,SW,9,3,1,0.7071067811865476,-0.7071067811865475
1672912800,2023-01-05 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.74,10000.0,8.18,9.35,8.42,10.68,1012,,,90,1.5,90,0.0,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-01-05 10:00:00,2023-01-05 10:00:00,362.0,lower_west_manhattan,SW,10,3,1,0.49999999999999994,-0.8660254037844387
1672916400,2023-01-05 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.89,2414.0,8.33,9.48,8.98,10.68,1013,,,90,1.54,40,,0.0,0.0,0.0,0.0,100,701,Mist,mist,50n,2023-01-05 11:00:00,2023-01-05 11:00:00,365.0,lower_west_manhattan,SW,11,3,1,0.258819045102521,-0.9659258262890682
1672920000,2023-01-05 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.69,1207.0,8.29,7.81,8.98,10.68,1014,,,91,3.6,50,0.0,0.0,0.0,0.0,0.0,100,701,Mist,mist,50n,2023-01-05 12:00:00,2023-01-05 12:00:00,416.0,lower_west_manhattan,SW,12,3,1,1.2246467991473532e-16,-1.0
1672923600,2023-01-05 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.31,2012.0,7.92,7.94,8.41,9.99,1014,,,91,2.6,60,0.0,0.0,0.0,0.0,0.0,100,701,Mist,mist,50d,2023-01-05 13:00:00,2023-01-05 13:00:00,433.0,lower_west_manhattan,SW,13,3,1,-0.2588190451025208,-0.9659258262890683
1672927200,2023-01-05 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.55,4828.0,8.16,8.22,8.41,9.99,1015,,,91,2.6,70,0.0,0.0,0.0,0.0,0.0,100,701,Mist,mist,50d,2023-01-05 14:00:00,2023-01-05 14:00:00,468.0,lower_west_manhattan,SW,14,3,1,-0.4999999999999997,-0.8660254037844388
1672930800,2023-01-05 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.57,10000.0,8.65,7.01,8.42,9.99,1016,,,94,5.1,60,0.0,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-01-05 15:00:00,2023-01-05 15:00:00,606.0,lower_west_manhattan,SW,15,3,1,-0.7071067811865471,-0.7071067811865479
1672934400,2023-01-05 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.56,10000.0,8.33,7.0,8.42,10.12,1015,,,92,5.1,60,0.0,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-01-05 16:00:00,2023-01-05 16:00:00,712.0,lower_west_manhattan,SW,16,3,1,-0.8660254037844384,-0.5000000000000004
1672938000,2023-01-05 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.58,10000.0,8.02,7.44,8.87,10.68,1015,,,90,4.1,60,0.0,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-01-05 17:00:00,2023-01-05 17:00:00,961.0,lower_west_manhattan,SW,17,3,1,-0.9659258262890683,-0.25881904510252063
1672941600,2023-01-05 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.64,10000.0,8.08,7.75,8.87,10.54,1015,,,90,3.6,50,0.0,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-01-05 18:00:00,2023-01-05 18:00:00,720.0,lower_west_manhattan,SW,18,3,1,-1.0,-1.8369701987210297e-16
1672945200,2023-01-05 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.84,10000.0,7.95,8.0,8.87,10.55,1014,,,88,3.6,50,0.0,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-01-05 19:00:00,2023-01-05 19:00:00,496.0,lower_west_manhattan,SW,19,3,1,-0.9659258262890684,0.2588190451025203
1672948800,2023-01-05 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.63,10000.0,7.91,7.29,8.42,10.54,1014,,,89,4.6,60,0.0,0.25,0.0,0.0,0.0,100,500,Rain,light rain,10d,2023-01-05 20:00:00,2023-01-05 20:00:00,374.0,lower_west_manhattan,SW,20,3,1,-0.8660254037844386,0.5000000000000001
1672952400,2023-01-05 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.11,10000.0,7.56,6.86,7.76,10.54,1014,,,90,4.1,30,0.0,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04d,2023-01-05 21:00:00,2023-01-05 21:00:00,270.0,lower_west_manhattan,SW,21,3,1,-0.7071067811865477,0.7071067811865474
1672956000,2023-01-05 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.75,10000.0,7.36,6.67,7.76,9.41,1014,,,91,3.6,180,0.0,0.26,0.0,0.0,0.0,100,500,Rain,light rain,10n,2023-01-05 22:00:00,2023-01-05 22:00:00,160.0,lower_west_manhattan,SW,22,3,1,-0.5000000000000004,0.8660254037844384
1672959600,2023-01-05 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.64,10000.0,6.26,6.28,7.69,9.43,1014,,,85,4.1,170,0.0,0.12,0.0,0.0,0.0,100,500,Rain,light rain,10n,2023-01-05 23:00:00,2023-01-05 23:00:00,132.0,lower_west_manhattan,SW,23,3,1,-0.25881904510252157,0.9659258262890681
1672963200,2023-01-06 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.53,10000.0,6.49,7.01,7.69,9.41,1014,,,87,2.6,40,0.0,0.0,0.0,0.0,0.0,100,500,Rain,light rain,10n,2023-01-06 00:00:00,2023-01-06 00:00:00,107.0,lower_west_manhattan,SW,0,4,1,0.0,1.0
1672966800,2023-01-06 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.94,10000.0,6.24,5.41,7.19,9.01,1015,,,89,4.12,90,,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-01-06 01:00:00,2023-01-06 01:00:00,24.0,lower_west_manhattan,SW,1,4,1,0.25881904510252074,0.9659258262890683
1672970400,2023-01-06 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.95,10000.0,6.89,5.69,7.19,9.01,1015,,,93,3.6,140,0.0,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-01-06 02:00:00,2023-01-06 02:00:00,14.0,lower_west_manhattan,SW,2,4,1,0.49999999999999994,0.8660254037844387
1672974000,2023-01-06 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.06,4828.0,7.15,5.57,7.14,9.01,1015,,,94,4.1,130,0.0,0.0,0.0,0.0,0.0,100,701,Mist,mist,50n,2023-01-06 03:00:00,2023-01-06 03:00:00,4.0,lower_west_manhattan,SW,3,4,1,0.7071067811865475,0.7071067811865476
1672977600,2023-01-06 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.7,4023.0,6.8,4.89,6.69,8.33,1015,,,94,4.6,60,0.0,0.25,0.0,0.0,0.0,100,701,Mist,mist,50n,2023-01-06 04:00:00,2023-01-06 04:00:00,19.0,lower_west_manhattan,SW,4,4,1,0.8660254037844386,0.5000000000000001
1672981200,2023-01-06 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.49,10000.0,6.59,4.17,6.65,8.45,1015,,,94,5.7,120,0.0,0.25,0.0,0.0,0.0,100,500,Rain,light rain,10n,2023-01-06 05:00:00,2023-01-06 05:00:00,56.0,lower_west_manhattan,SW,5,4,1,0.9659258262890683,0.25881904510252074
1672984800,2023-01-06 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.22,10000.0,6.32,4.29,6.65,7.9,1014,,,94,4.6,130,0.0,0.51,0.0,0.0,0.0,100,500,Rain,light rain,10n,2023-01-06 06:00:00,2023-01-06 06:00:00,171.0,lower_west_manhattan,SW,6,4,1,1.0,6.123233995736766e-17
1672988400,2023-01-06 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.94,6437.0,6.04,5.12,6.09,7.9,1015,,,94,2.6,140,0.0,0.93,0.0,0.0,0.0,100,500,Rain,light rain,10n,2023-01-06 07:00:00,2023-01-06 07:00:00,305.0,lower_west_manhattan,SW,7,4,1,0.9659258262890683,-0.25881904510252063
1672992000,2023-01-06 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.77,4828.0,5.72,4.92,6.09,7.75,1015,,,93,2.6,350,0.0,3.1,0.0,0.0,0.0,100,501,Rain,moderate rain,10n,2023-01-06 08:00:00,2023-01-06 08:00:00,509.0,lower_west_manhattan,SW,8,4,1,0.8660254037844387,-0.4999999999999998
1672995600,2023-01-06 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.49,9656.0,5.6,3.91,5.53,7.34,1015,,,94,3.6,40,0.0,1.44,6.6,0.0,0.0,100,501,Rain,moderate rain,10n,2023-01-06 09:00:00,2023-01-06 09:00:00,435.0,lower_west_manhattan,SW,9,4,1,0.7071067811865476,-0.7071067811865475
1672999200,2023-01-06 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.3,9656.0,4.78,4.0,5.53,7.34,1015,,,90,3.1,50,0.0,1.13,0.0,0.0,0.0,100,501,Rain,moderate rain,10n,2023-01-06 10:00:00,2023-01-06 10:00:00,283.0,lower_west_manhattan,SW,10,4,1,0.49999999999999994,-0.8660254037844387
1673002800,2023-01-06 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.09,10000.0,5.04,3.14,5.47,7.03,1015,,,93,4.1,110,0.0,0.35,0.0,0.0,0.0,100,500,Rain,light rain,10n,2023-01-06 11:00:00,2023-01-06 11:00:00,313.0,lower_west_manhattan,SW,11,4,1,0.258819045102521,-0.9659258262890682
1673006400,2023-01-06 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.3,10000.0,5.41,3.4,5.54,7.34,1015,,,94,4.1,100,0.0,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-01-06 12:00:00,2023-01-06 12:00:00,442.0,lower_west_manhattan,SW,12,4,1,1.2246467991473532e-16,-1.0
1673010000,2023-01-06 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.62,10000.0,5.57,4.07,6.03,7.34,1015,,,93,3.6,120,0.0,0.3,0.0,0.0,0.0,100,500,Rain,light rain,10d,2023-01-06 13:00:00,2023-01-06 13:00:00,464.0,lower_west_manhattan,SW,13,4,1,-0.2588190451025208,-0.9659258262890683
1673013600,2023-01-06 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.77,10000.0,5.72,4.57,6.09,7.34,1016,,,93,3.1,50,0.0,0.0,0.0,0.0,0.0,100,701,Mist,mist,50d,2023-01-06 14:00:00,2023-01-06 14:00:00,428.0,lower_west_manhattan,SW,14,4,1,-0.4999999999999997,-0.8660254037844388
1673017200,2023-01-06 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.98,8047.0,5.77,5.58,6.09,7.75,1016,,,92,2.1,40,0.0,0.0,0.0,0.0,0.0,100,500,Rain,light rain,10d,2023-01-06 15:00:00,2023-01-06 15:00:00,632.0,lower_west_manhattan,SW,15,4,1,-0.7071067811865471,-0.7071067811865479
1673020800,2023-01-06 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.08,6437.0,6.03,5.29,6.09,7.9,1016,,,93,2.6,70,0.0,0.31,0.0,0.0,0.0,100,701,Mist,mist,50d,2023-01-06 16:00:00,2023-01-06 16:00:00,756.0,lower_west_manhattan,SW,16,4,1,-0.8660254037844384,-0.5000000000000004
1673024400,2023-01-06 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.4,8047.0,6.03,5.61,6.09,8.32,1015,,,91,2.68,247,2.68,0.0,0.0,0.0,0.0,100,701,Mist,mist,50d,2023-01-06 17:00:00,2023-01-06 17:00:00,817.0,lower_west_manhattan,SW,17,4,1,-0.9659258262890683,-0.25881904510252063
1673028000,2023-01-06 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.33,10000.0,5.96,6.16,6.69,9.19,1014,,,85,3.6,280,0.0,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds,04d,2023-01-06 18:00:00,2023-01-06 18:00:00,689.0,lower_west_manhattan,SW,18,4,1,-1.0,-1.8369701987210297e-16
1673031600,2023-01-06 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.41,10000.0,4.24,4.27,7.14,9.41,1015,,,75,9.3,310,0.0,0.23,0.0,0.0,0.0,100,500,Rain,light rain,10d,2023-01-06 19:00:00,2023-01-06 19:00:00,526.0,lower_west_manhattan,SW,19,4,1,-0.9659258262890684,0.2588190451025203
1673035200,2023-01-06 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.19,10000.0,5.13,4.71,7.69,8.86,1015,,,81,6.7,300,0.0,0.42,0.0,0.0,0.0,100,500,Rain,light rain,10d,2023-01-06 20:00:00,2023-01-06 20:00:00,357.0,lower_west_manhattan,SW,20,4,1,-0.8660254037844386,0.5000000000000001
1673038800,2023-01-06 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.27,10000.0,4.11,4.09,7.14,9.19,1015,,,75,9.3,290,0.0,0.46,0.0,0.0,0.0,100,500,Rain,light rain,10d,2023-01-06 21:00:00,2023-01-06 21:00:00,244.0,lower_west_manhattan,SW,21,4,1,-0.7071067811865477,0.7071067811865474
1673042400,2023-01-06 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.61,10000.0,3.66,3.51,6.65,8.42,1016,,,76,8.2,290,0.0,0.12,0.0,0.0,0.0,75,500,Rain,light rain,10n,2023-01-06 22:00:00,2023-01-06 22:00:00,206.0,lower_west_manhattan,SW,22,4,1,-0.5000000000000004,0.8660254037844384
1673046000,2023-01-06 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.69,10000.0,2.77,4.66,6.58,8.31,1017,,,71,5.1,290,0.0,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-01-06 23:00:00,2023-01-06 23:00:00,174.0,lower_west_manhattan,SW,23,4,1,-0.25881904510252157,0.9659258262890681
1673049600,2023-01-07 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.05,10000.0,1.76,3.25,6.53,7.79,1018,,,69,6.7,300,0.0,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds,03n,2023-01-07 00:00:00,2023-01-07 00:00:00,161.0,lower_west_manhattan,SW,0,5,1,0.0,1.0
1673053200,2023-01-07 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.27,10000.0,0.81,1.59,5.47,7.2,1019,,,68,8.8,310,0.0,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-01-07 01:00:00,2023-01-07 01:00:00,95.0,lower_west_manhattan,SW,1,5,1,0.25881904510252074,0.9659258262890683
1673056800,2023-01-07 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,5.74,10000.0,0.9,1.23,4.91,6.65,1019,,,71,7.7,310,0.0,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-01-07 02:00:00,2023-01-07 02:00:00,52.0,lower_west_manhattan,SW,2,5,1,0.49999999999999994,0.8660254037844387
1673060400,2023-01-07 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,5.25,10000.0,0.43,0.59,4.36,6.19,1020,,,71,7.7,310,0.0,0.0,0.0,0.0,0.0,100,804,Clouds,overcast clouds,04n,2023-01-07 03:00:00,2023-01-07 03:00:00,31.0,lower_west_manhattan,SW,3,5,1,0.7071067811865475,0.7071067811865476
