dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,dt_iso_parsed,hour
1732219200,2024-11-21 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.63,4828.0,7.56,5.74,8.19,9.56,998,,,93,5.36,26,7.6,0.41,,,,100,500,Rain,light rain,10d,2024-11-21 20:00:00,2024-11-21 20:00:00
1732222800,2024-11-21 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.56,9656.0,7.49,6.22,8.19,9.56,998,,,93,4.02,11,6.26,0.68,1.27,,,100,500,Rain,light rain,10d,2024-11-21 21:00:00,2024-11-21 21:00:00
1732226400,2024-11-21 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.51,4023.0,7.6,7.26,8.19,9.01,998,,,94,2.24,5,4.02,1.81,,,,100,501,Rain,moderate rain,10n,2024-11-21 22:00:00,2024-11-21 22:00:00
1732230000,2024-11-21 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.51,4023.0,6.76,3.42,6.08,8.97,998,,,95,8.05,299,10.73,1.68,,,,100,501,Rain,moderate rain,10n,2024-11-21 23:00:00,2024-11-21 23:00:00
1732233600,2024-11-22 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,5.43,3219.0,4.54,1.91,4.97,6.65,998,,,94,4.92,286,10.28,1.52,,,,100,501,Rain,moderate rain,10n,2024-11-22 00:00:00,2024-11-22 00:00:00
1732237200,2024-11-22 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,5.53,8047.0,4.49,2.04,4.97,6.19,997,,,93,4.92,320,5.81,1.38,,,,100,501,Rain,moderate rain,10n,2024-11-22 01:00:00,2024-11-22 01:00:00
1732240800,2024-11-22 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.18,6437.0,3.15,-0.25,3.86,5.54,997,,,93,6.26,297,11.18,1.27,,,,100,501,Rain,moderate rain,10n,2024-11-22 02:00:00,2024-11-22 02:00:00
1732244400,2024-11-22 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.77,4828.0,2.74,-0.78,3.3,4.98,996,,,93,6.26,292,11.18,1.87,5.33,,,100,501,Rain,moderate rain,10n,2024-11-22 03:00:00,2024-11-22 03:00:00
1732248000,2024-11-22 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.95,10000.0,2.92,-0.55,3.19,4.98,995,,,93,6.26,276,9.39,2.16,,,,100,501,Rain,moderate rain,10n,2024-11-22 04:00:00,2024-11-22 04:00:00
1732251600,2024-11-22 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.03,8047.0,1.86,-1.09,2.75,4.53,995,,,92,4.92,328,11.18,1.65,,,,100,501,Rain,moderate rain,10n,2024-11-22 05:00:00,2024-11-22 05:00:00
1732255200,2024-11-22 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.39,10000.0,2.37,-1.61,2.86,4.43,993,,,93,7.15,285,13.41,1.27,,,,100,501,Rain,moderate rain,10n,2024-11-22 06:00:00,2024-11-22 06:00:00
1732258800,2024-11-22 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.77,10000.0,2.74,-1.29,3.19,4.56,993,,,93,7.6,261,13.86,0.57,,,,100,500,Rain,light rain,10n,2024-11-22 07:00:00,2024-11-22 07:00:00
1732262400,2024-11-22 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.0,10000.0,2.51,-1.81,3.86,4.99,993,,,90,10.28,273,13.86,0.3,,,,100,500,Rain,light rain,10n,2024-11-22 08:00:00,2024-11-22 08:00:00
1732266000,2024-11-22 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.12,10000.0,2.47,-0.83,3.86,4.98,993,,,89,7.6,254,12.07,0.25,1.27,,,100,500,Rain,light rain,10n,2024-11-22 09:00:00,2024-11-22 09:00:00
1732269600,2024-11-22 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.27,10000.0,2.3,-0.64,3.88,5.55,993,,,87,7.6,229,10.73,0.38,,,,100,500,Rain,light rain,10n,2024-11-22 10:00:00,2024-11-22 10:00:00
1732273200,2024-11-22 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.35,10000.0,2.7,-1.61,3.86,5.12,993,,,89,11.32,260,14.4,0.47,,,,100,500,Rain,light rain,10n,2024-11-22 11:00:00,2024-11-22 11:00:00
1732276800,2024-11-22 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.97,10000.0,2.01,-1.71,3.19,4.99,993,,,87,9.77,260,14.4,0.59,,,,100,500,Rain,light rain,10d,2024-11-22 12:00:00,2024-11-22 12:00:00
1732280400,2024-11-22 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.16,10000.0,1.54,-1.46,3.19,4.99,993,,,83,9.77,260,13.89,0.25,,,,100,500,Rain,light rain,10d,2024-11-22 13:00:00,2024-11-22 13:00:00
1732284000,2024-11-22 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.11,10000.0,1.65,-1.22,3.19,5.12,994,,,84,8.75,250,13.38,0.57,,,,100,500,Rain,light rain,10d,2024-11-22 14:00:00,2024-11-22 14:00:00
1732287600,2024-11-22 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.55,10000.0,1.75,-0.94,3.88,5.12,994,,,82,9.77,240,11.83,0.25,1.02,,,100,500,Rain,light rain,10d,2024-11-22 15:00:00,2024-11-22 15:00:00
1732291200,2024-11-22 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.35,10000.0,1.21,-0.04,3.86,5.54,994,,,80,6.26,236,12.07,0.49,,,,100,500,Rain,light rain,10d,2024-11-22 16:00:00,2024-11-22 16:00:00
1732294800,2024-11-22 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.44,10000.0,1.47,-0.1,4.19,5.12,994,,,81,6.71,224,12.07,0.55,,,,100,500,Rain,light rain,10d,2024-11-22 17:00:00,2024-11-22 17:00:00
1732298400,2024-11-22 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.47,10000.0,2.01,-0.06,4.19,5.54,994,,,84,6.71,182,12.07,0.52,,,,100,500,Rain,light rain,10d,2024-11-22 18:00:00,2024-11-22 18:00:00
1732302000,2024-11-22 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.29,10000.0,2.0,-0.46,3.87,5.54,994,,,85,7.15,213,10.28,0.38,,,,100,500,Rain,light rain,10d,2024-11-22 19:00:00,2024-11-22 19:00:00
1732305600,2024-11-22 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.55,10000.0,1.75,0.81,4.19,5.54,994,,,82,4.92,223,10.73,0.34,,,,100,500,Rain,light rain,10d,2024-11-22 20:00:00,2024-11-22 20:00:00
1732309200,2024-11-22 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.42,10000.0,1.79,0.09,3.88,4.99,994,,,83,6.17,220,9.26,,0.25,,,100,500,Rain,light rain,10d,2024-11-22 21:00:00,2024-11-22 21:00:00
1732312800,2024-11-22 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.2,10000.0,2.07,0.27,3.86,4.98,995,,,86,5.14,220,,0.6,,,,100,500,Rain,light rain,10n,2024-11-22 22:00:00,2024-11-22 22:00:00
1732316400,2024-11-22 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.41,10000.0,1.77,-0.46,2.76,4.53,995,,,89,4.63,220,,1.64,,,,100,501,Rain,moderate rain,10n,2024-11-22 23:00:00,2024-11-22 23:00:00
1732320000,2024-11-23 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.46,10000.0,1.98,0.59,2.76,4.42,996,,,90,3.09,0,,1.47,,,,100,501,Rain,moderate rain,10n,2024-11-23 00:00:00,2024-11-23 00:00:00
1732323600,2024-11-23 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.31,10000.0,1.83,0.84,2.76,4.01,996,,,90,2.57,200,,1.24,,,,100,501,Rain,moderate rain,10n,2024-11-23 01:00:00,2024-11-23 01:00:00
1732327200,2024-11-23 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.94,10000.0,1.62,1.54,2.75,3.45,995,,,91,1.54,290,,1.05,,,,100,501,Rain,moderate rain,10n,2024-11-23 02:00:00,2024-11-23 02:00:00
1732330800,2024-11-23 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.78,10000.0,1.61,0.52,2.19,3.45,996,,,92,2.24,338,3.58,0.98,3.56,,,100,500,Rain,light rain,10n,2024-11-23 03:00:00,2024-11-23 03:00:00
1732334400,2024-11-23 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.02,10000.0,1.85,0.06,2.19,3.97,995,,,92,3.09,270,,0.38,,,,100,500,Rain,light rain,10n,2024-11-23 04:00:00,2024-11-23 04:00:00
1732338000,2024-11-23 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.19,10000.0,2.17,-0.64,2.75,3.97,995,,,93,4.47,338,5.36,0.35,,,,100,500,Rain,light rain,10n,2024-11-23 05:00:00,2024-11-23 05:00:00
1732341600,2024-11-23 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.2,10000.0,2.33,-0.08,2.75,4.01,995,,,94,3.58,355,5.36,0.34,,,,100,500,Rain,light rain,10n,2024-11-23 06:00:00,2024-11-23 06:00:00
1732345200,2024-11-23 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.54,10000.0,2.82,1.01,3.19,4.01,996,,,95,2.68,350,4.47,0.51,,,,100,500,Rain,light rain,10n,2024-11-23 07:00:00,2024-11-23 07:00:00
1732348800,2024-11-23 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.14,10000.0,3.26,0.3,3.32,4.98,996,,,94,4.92,350,7.15,0.34,,,,100,500,Rain,light rain,10n,2024-11-23 08:00:00,2024-11-23 08:00:00
1732352400,2024-11-23 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.32,10000.0,3.14,0.11,3.86,4.97,997,,,92,5.81,13,7.6,0.25,,,,100,500,Rain,light rain,10n,2024-11-23 09:00:00,2024-11-23 09:00:00
1732356000,2024-11-23 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.21,10000.0,2.87,0.88,3.86,4.56,997,,,91,4.02,352,5.81,,,,,100,804,Clouds,overcast clouds,04n,2024-11-23 10:00:00,2024-11-23 10:00:00
1732359600,2024-11-23 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.04,10000.0,2.39,0.67,3.19,4.56,998,,,89,4.02,352,6.71,,,,,0,800,Clear,sky is clear,01n,2024-11-23 11:00:00,2024-11-23 11:00:00
1732363200,2024-11-23 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.99,10000.0,2.03,1.2,3.3,4.98,998,,,87,3.13,325,4.92,,,,,40,802,Clouds,scattered clouds,03d,2024-11-23 12:00:00,2024-11-23 12:00:00
1732366800,2024-11-23 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.71,10000.0,2.41,1.76,4.19,5.12,999,,,85,3.58,340,6.26,,,,,75,803,Clouds,broken clouds,04d,2024-11-23 13:00:00,2024-11-23 13:00:00
1732370400,2024-11-23 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.46,10000.0,2.91,3.2,5.64,6.97,1000,,,78,4.92,300,7.15,,,,,20,801,Clouds,few clouds,02d,2024-11-23 14:00:00,2024-11-23 14:00:00
1732374000,2024-11-23 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.11,10000.0,2.8,3.32,6.64,7.97,1001,,,74,6.71,314,9.83,,,,,40,802,Clouds,scattered clouds,03d,2024-11-23 15:00:00,2024-11-23 15:00:00
1732377600,2024-11-23 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.3,10000.0,2.75,3.7,7.75,9.01,1001,,,68,11.18,304,14.31,0.25,,,,75,500,Rain,light rain,10d,2024-11-23 16:00:00,2024-11-23 16:00:00
1732381200,2024-11-23 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.19,10000.0,2.64,3.46,7.75,9.01,1000,,,68,11.62,293,17.43,,,,,100,804,Clouds,overcast clouds,04d,2024-11-23 17:00:00,2024-11-23 17:00:00
1732384800,2024-11-23 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.67,10000.0,2.68,4.11,8.19,9.56,1001,,,66,11.62,304,23.25,,,,,75,803,Clouds,broken clouds,04d,2024-11-23 18:00:00,2024-11-23 18:00:00
1732388400,2024-11-23 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,10.05,10000.0,2.88,8.7,9.19,10.68,1001,,,61,7.15,309,13.86,,,,,0,800,Clear,sky is clear,01d,2024-11-23 19:00:00,2024-11-23 19:00:00
1732392000,2024-11-23 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.69,10000.0,2.07,5.16,9.19,10.68,1002,,,59,13.41,293,20.12,,,,,0,800,Clear,sky is clear,01d,2024-11-23 20:00:00,2024-11-23 20:00:00
1732395600,2024-11-23 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.12,10000.0,2.0,6.07,8.87,9.56,1002,,,61,6.17,280,16.46,,,,,0,800,Clear,sky is clear,01d,2024-11-23 21:00:00,2024-11-23 21:00:00
1732399200,2024-11-23 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.57,10000.0,1.71,4.68,8.19,9.01,1003,,,62,8.49,291,16.09,,,,,20,801,Clouds,few clouds,02n,2024-11-23 22:00:00,2024-11-23 22:00:00
1732402800,2024-11-23 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.57,10000.0,1.71,4.68,8.19,9.01,1004,,,62,8.49,304,15.2,,,,,0,800,Clear,sky is clear,01n,2024-11-23 23:00:00,2024-11-23 23:00:00
1732406400,2024-11-24 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.47,10000.0,2.06,5.71,8.19,9.01,1005,,,64,4.92,306,7.15,,,,,0,800,Clear,sky is clear,01n,2024-11-24 00:00:00,2024-11-24 00:00:00
1732410000,2024-11-24 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.06,10000.0,2.52,4.69,7.75,8.45,1005,,,68,6.26,281,9.39,,,,,0,800,Clear,sky is clear,01n,2024-11-24 01:00:00,2024-11-24 01:00:00
1732413600,2024-11-24 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.47,10000.0,2.91,5.42,8.19,9.01,1006,,,68,5.66,280,10.8,,,,,100,804,Clouds,overcast clouds,04n,2024-11-24 02:00:00,2024-11-24 02:00:00
1732417200,2024-11-24 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.91,10000.0,3.54,6.61,8.86,9.43,1006,,,69,4.12,280,9.26,,,,,100,804,Clouds,overcast clouds,04n,2024-11-24 03:00:00,2024-11-24 03:00:00
1732420800,2024-11-24 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.89,10000.0,3.52,6.35,8.36,9.43,1006,,,69,4.63,280,8.75,,,,,75,803,Clouds,broken clouds,04n,2024-11-24 04:00:00,2024-11-24 04:00:00
1732424400,2024-11-24 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.12,10000.0,2.68,6.04,8.86,9.99,1007,,,64,6.26,284,11.18,,,,,75,803,Clouds,broken clouds,04n,2024-11-24 05:00:00,2024-11-24 05:00:00
1732428000,2024-11-24 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.1,10000.0,2.44,5.87,8.86,9.56,1007,,,63,6.71,290,10.73,,,,,100,804,Clouds,overcast clouds,04n,2024-11-24 06:00:00,2024-11-24 06:00:00
1732431600,2024-11-24 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.79,10000.0,2.36,5.62,8.32,9.53,1008,,,64,6.26,283,9.39,,,,,40,802,Clouds,scattered clouds,03n,2024-11-24 07:00:00,2024-11-24 07:00:00
1732435200,2024-11-24 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.57,10000.0,1.25,4.36,8.19,9.01,1009,,,60,9.83,304,9.83,,,,,75,803,Clouds,broken clouds,04n,2024-11-24 08:00:00,2024-11-24 08:00:00
1732438800,2024-11-24 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.26,10000.0,0.73,5.1,7.97,9.01,1009,,,59,5.81,284,9.83,,,,,40,802,Clouds,scattered clouds,03n,2024-11-24 09:00:00,2024-11-24 09:00:00
1732442400,2024-11-24 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.98,10000.0,0.93,4.44,7.75,8.45,1010,,,61,6.69,280,9.77,,,,,0,800,Clear,sky is clear,01n,2024-11-24 10:00:00,2024-11-24 10:00:00
1732446000,2024-11-24 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.74,10000.0,2.01,4.5,7.19,7.97,1011,,,67,5.66,260,8.23,,,,,0,800,Clear,sky is clear,01n,2024-11-24 11:00:00,2024-11-24 11:00:00
1732449600,2024-11-24 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.54,10000.0,2.23,4.25,7.19,7.97,1012,,,69,5.66,270,9.26,,,,,0,800,Clear,sky is clear,01d,2024-11-24 12:00:00,2024-11-24 12:00:00
1732453200,2024-11-24 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.8,10000.0,2.48,4.69,7.19,8.32,1012,,,69,5.36,302,8.94,,,,,75,803,Clouds,broken clouds,04d,2024-11-24 13:00:00,2024-11-24 13:00:00
1732456800,2024-11-24 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.91,10000.0,2.03,4.81,8.19,9.43,1013,,,62,9.83,286,14.75,,,,,0,800,Clear,sky is clear,01d,2024-11-24 14:00:00,2024-11-24 14:00:00
1732460400,2024-11-24 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.67,10000.0,1.08,5.37,8.86,10.68,1013,,,55,12.07,296,16.99,,,,,75,803,Clouds,broken clouds,04d,2024-11-24 15:00:00,2024-11-24 15:00:00
1732464000,2024-11-24 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,10.3,10000.0,0.88,8.74,9.41,11.66,1012,,,52,13.41,315,13.41,,,,,75,803,Clouds,broken clouds,04d,2024-11-24 16:00:00,2024-11-24 16:00:00
1732467600,2024-11-24 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,10.96,10000.0,1.5,9.47,10.08,12.2,1012,,,52,9.39,304,14.31,,,,,20,801,Clouds,few clouds,02d,2024-11-24 17:00:00,2024-11-24 17:00:00
1732471200,2024-11-24 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,11.84,10000.0,1.19,10.33,10.53,12.97,1011,,,48,8.05,304,14.31,,,,,20,801,Clouds,few clouds,02d,2024-11-24 18:00:00,2024-11-24 18:00:00
1732474800,2024-11-24 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,11.89,10000.0,0.95,10.36,11.08,13.32,1011,,,47,8.49,289,9.83,,,,,40,802,Clouds,scattered clouds,03d,2024-11-24 19:00:00,2024-11-24 19:00:00
1732478400,2024-11-24 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,12.01,10000.0,1.35,10.52,11.08,12.97,1011,,,48,13.86,283,17.43,,,,,0,800,Clear,sky is clear,01d,2024-11-24 20:00:00,2024-11-24 20:00:00
1732482000,2024-11-24 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,11.42,10000.0,2.19,10.0,11.08,12.2,1011,,,53,5.36,293,9.39,,,,,75,803,Clouds,broken clouds,04d,2024-11-24 21:00:00,2024-11-24 21:00:00
1732485600,2024-11-24 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,10.82,10000.0,3.37,9.52,10.53,11.23,1012,,,60,6.26,276,11.62,,,,,100,804,Clouds,overcast clouds,04n,2024-11-24 22:00:00,2024-11-24 22:00:00
1732489200,2024-11-24 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,10.22,10000.0,3.94,8.99,9.97,10.68,1013,,,65,6.26,263,8.05,,,,,100,500,Rain,light rain,10n,2024-11-24 23:00:00,2024-11-24 23:00:00
1732492800,2024-11-25 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.95,10000.0,3.98,6.14,8.3,10.12,1014,,,71,5.36,285,8.94,0.51,,,,100,500,Rain,light rain,10n,2024-11-25 00:00:00,2024-11-25 00:00:00
1732496400,2024-11-25 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.02,10000.0,3.44,6.52,8.86,9.56,1015,,,68,4.63,290,9.26,,,,,100,804,Clouds,overcast clouds,04n,2024-11-25 01:00:00,2024-11-25 01:00:00
1732500000,2024-11-25 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.59,10000.0,2.82,6.21,8.19,9.47,1016,,,67,4.12,290,,,,,,0,800,Clear,sky is clear,01n,2024-11-25 02:00:00,2024-11-25 02:00:00
1732503600,2024-11-25 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,8.25,10000.0,2.91,6.06,7.75,8.92,1016,,,69,3.6,270,,,,,,0,800,Clear,sky is clear,01n,2024-11-25 03:00:00,2024-11-25 03:00:00
1732507200,2024-11-25 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.84,10000.0,2.51,5.83,7.21,8.45,1016,,,69,3.13,248,4.47,,,,,0,800,Clear,sky is clear,01n,2024-11-25 04:00:00,2024-11-25 04:00:00
1732510800,2024-11-25 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.57,10000.0,2.85,4.79,6.66,8.36,1016,,,72,4.47,285,5.36,,,,,0,800,Clear,sky is clear,01n,2024-11-25 05:00:00,2024-11-25 05:00:00
1732514400,2024-11-25 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.92,10000.0,1.83,5.04,6.64,7.9,1016,,,70,2.68,270,5.36,,,,,0,800,Clear,sky is clear,01n,2024-11-25 06:00:00,2024-11-25 06:00:00
1732518000,2024-11-25 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.76,10000.0,1.88,4.24,6.08,7.81,1017,,,71,3.6,260,,,,,,0,800,Clear,sky is clear,01n,2024-11-25 07:00:00,2024-11-25 07:00:00
1732521600,2024-11-25 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.42,10000.0,1.15,4.44,5.53,7.31,1017,,,69,2.68,111,3.58,,,,,0,800,Clear,sky is clear,01n,2024-11-25 08:00:00,2024-11-25 08:00:00
1732525200,2024-11-25 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.3,10000.0,1.04,4.3,5.53,7.25,1017,,,69,2.68,270,4.47,,,,,0,800,Clear,sky is clear,01n,2024-11-25 09:00:00,2024-11-25 09:00:00
1732528800,2024-11-25 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.26,10000.0,0.8,4.25,5.53,7.25,1017,,,68,2.68,292,4.02,,,,,0,800,Clear,sky is clear,01n,2024-11-25 10:00:00,2024-11-25 10:00:00
1732532400,2024-11-25 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,5.67,10000.0,0.03,2.62,4.97,6.76,1018,,,67,4.12,250,,,,,,0,800,Clear,sky is clear,01n,2024-11-25 11:00:00,2024-11-25 11:00:00
1732536000,2024-11-25 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,5.71,10000.0,0.07,2.72,4.97,6.76,1018,,,67,4.02,328,5.36,,,,,0,800,Clear,sky is clear,01d,2024-11-25 12:00:00,2024-11-25 12:00:00
1732539600,2024-11-25 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.28,10000.0,0.19,3.42,5.53,7.2,1019,,,65,4.02,331,5.81,,,,,0,800,Clear,sky is clear,01d,2024-11-25 13:00:00,2024-11-25 13:00:00
1732543200,2024-11-25 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.13,10000.0,0.35,4.98,6.08,7.97,1019,,,62,3.13,329,6.26,,,,,0,800,Clear,sky is clear,01d,2024-11-25 14:00:00,2024-11-25 14:00:00
1732546800,2024-11-25 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.61,10000.0,-0.31,5.56,6.64,8.88,1019,,,57,3.13,326,5.81,,,,,0,800,Clear,sky is clear,01d,2024-11-25 15:00:00,2024-11-25 15:00:00
1732550400,2024-11-25 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,9.49,10000.0,-0.12,7.1,7.86,10.59,1018,,,51,4.63,250,7.72,,,,,0,800,Clear,sky is clear,01d,2024-11-25 16:00:00,2024-11-25 16:00:00
1732554000,2024-11-25 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,10.17,10000.0,-0.55,8.47,9.19,11.1,1018,,,47,4.63,260,15.43,,,,,0,800,Clear,sky is clear,01d,2024-11-25 17:00:00,2024-11-25 17:00:00
1732557600,2024-11-25 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,11.03,10000.0,-0.12,9.39,9.97,12.21,1017,,,46,3.6,250,,,,,,0,800,Clear,sky is clear,01d,2024-11-25 18:00:00,2024-11-25 18:00:00
1732561200,2024-11-25 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,12.18,10000.0,-0.3,10.55,11.08,12.97,1017,,,42,4.12,250,,,,,,0,800,Clear,sky is clear,01d,2024-11-25 19:00:00,2024-11-25 19:00:00
1732564800,2024-11-25 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,12.49,10000.0,-0.35,10.87,11.64,13.45,1016,,,41,2.68,291,4.02,,,,,0,800,Clear,sky is clear,01d,2024-11-25 20:00:00,2024-11-25 20:00:00
1732568400,2024-11-25 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,12.24,10000.0,-0.54,10.59,12.19,13.45,1016,,,41,2.06,270,,,,,,0,800,Clear,sky is clear,01d,2024-11-25 21:00:00,2024-11-25 21:00:00
1732572000,2024-11-25 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,11.49,10000.0,0.58,9.92,10.54,12.21,1016,,,47,0.89,148,1.34,,,,,0,800,Clear,sky is clear,01n,2024-11-25 22:00:00,2024-11-25 22:00:00
1732575600,2024-11-25 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,11.02,10000.0,1.82,9.56,9.99,11.75,1017,,,53,3.6,240,,,,,,20,801,Clouds,few clouds,02n,2024-11-25 23:00:00,2024-11-25 23:00:00
1732579200,2024-11-26 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,11.1,10000.0,1.89,9.65,10.53,12.25,1017,,,53,3.09,240,,,,,,100,804,Clouds,overcast clouds,04n,2024-11-26 00:00:00,2024-11-26 00:00:00
1732582800,2024-11-26 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,11.22,10000.0,2.0,9.78,10.53,12.3,1017,,,53,3.09,270,,,,,,100,804,Clouds,overcast clouds,04n,2024-11-26 01:00:00,2024-11-26 01:00:00
1732586400,2024-11-26 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,11.16,10000.0,2.21,9.74,10.53,12.3,1017,,,54,2.06,270,,,,,,100,804,Clouds,overcast clouds,04n,2024-11-26 02:00:00,2024-11-26 02:00:00
