station_name,lat,lng
Southern Blvd & E 172 St,40.834226847,-73.889516115
E 153 St & E 157 St,40.826677,-73.929327
Freeman St & Southern Blvd,40.830091,-73.892297029
67 Ave & Fresh Pond Rd,40.705826759,-73.896864176
E 163 St & Union Ave,40.822529078,-73.901830196
Green St & McGuinness Blvd,40.73396,-73.95204
Convent Ave & W 151 St,40.828707099,-73.942616105
Columbus Pl & Atlantic Ave,40.67719543,-73.922818065
Schenectady Ave & Pacific St,40.676844954,-73.93314147
Central Ave & Himrod St,40.69676,-73.92302
Shakespeare Ave & W 169 St,40.839312,-73.922423
E 142 St & 3 Ave,40.812735,-73.923697
Lincoln Ave & E 134 St,40.808546305,-73.928771615
Morris Ave & E 163 St,40.827230499624726,-73.91765579597632
St Ann's Ave & Westchester Ave,40.815776348,-73.912008405
Ditmars Blvd & 76 St,40.768442,-73.893531
University Ave & W 168 St,40.838847518,-73.92708981
Willow Ave & E 133 St,40.800926924,-73.913864017
37 Ave & 35 St,40.7531106,-73.9279917
Tiebout Ave & E 184 St,40.858521223,-73.896272063
Somers St & Broadway,40.679455519,-73.90471065
Buffalo Ave & St Johns Pl,40.67015,-73.92538
44 St & 6 Ave,40.64707005,-74.004401565
44 St & Greenpoint Ave,40.741099358,-73.92103827
3 Ave & E 172 St,40.839587331,-73.900299788
Thomas S. Boyland St & Macon St,40.68491,-73.91493
Fulton St & Saratoga Ave,40.678542614,-73.916487336
30 St & 48 Ave,40.741249323,-73.93787539
Chauncey St & Malcolm X Blvd,40.68044,-73.92842
W 168th S & Fort Washington Ave,40.841951966,-73.942139864
Cedar St & Evergreen Ave,40.69671,-73.92807
65 Pl & Woodside Ave,40.743301392,-73.899020076
Sullivan Pl & Bedford Ave,40.664224982,-73.95751667
Pioneer St & Richards St,40.6777748,-74.0094613
Prospect Ave & E 151 St,40.814232,-73.903927
Coffey St & Ferris St,40.67818387977647,-74.0170168876648
Bushwick Ave & McKibbin St,40.705517,-73.93936
Dwight St & Van Dyke St,40.67363551341504,-74.01195555925369
Van Sinderen Ave & Atlantic Ave,40.676239014,-73.903494
E 149 St & Park Ave,40.818154,-73.925294
E Burnside Ave & Ryer Ave,40.850497723,-73.901286125
Amsterdam Ave & W 189 St,40.853279114,-73.92712605
Boston Rd & E 167 St,40.828199,-73.903719
Southern Blvd & E 175 St,40.839335,-73.886445
Boone Ave & E 172 St,40.832769513,-73.885317683
45 Ave & 21 St,40.747377992,-73.947982073
20 Ave & 42 St,40.775415,-73.900063
44 St & 48 Ave,40.73941387498411,-73.92131969332695
48 Ave & 37 St,40.74034668087185,-73.92886072397232
Garrison Ave & Manida St,40.818743,-73.890247
Broadway & Furman Ave,40.68139,-73.90756
Bailey Ave & Sedgwick Ave,40.865562081,-73.908584476
Ogden Ave & W 165 St,40.834457,-73.928381
Aqueduct Ave & North St,40.860223413,-73.905819297
Anthony Ave & E Tremont Ave,40.848817825,-73.90318346
Popham Ave & W 174 St,40.847746,-73.922079
Nelson Ave & 167 St,40.83670566862804,-73.92608866095543
Macombs Rd & Featherbed Ln,40.84552,-73.91722
St Felix Ave & 61 St,40.69715,-73.8936
21 St & 31 Dr,40.7659,-73.930819
20 Ave & 31 St,40.78001336610564,-73.90667617321014
Bergen St & Mother Gaston Blvd,40.673820972,-73.908565044
E 188 St & Creston Ave,40.861574888,-73.898364544
40 Ave & Crescent St,40.7535992020056,-73.93795609474182
Broadway & 12 St,40.7668,-73.9347774
9 St & 44 Rd,40.74966,-73.9521
St Johns Pl & Utica Ave,40.6705,-73.9308
Yankee Ferry Terminal,40.68706579875912,-74.01675585121666
Amsterdam Ave & W 180 St,40.8474617,-73.931168318
Vernon Blvd & 10 St,40.7671863,-73.9373554
Park Pl & Buffalo Ave,40.67202,-73.92539
24 St & 38 Ave,40.756351,-73.936515
Jerome Ave & W 193 St,40.866577268,-73.89802289
60 St & 37 Ave,40.74958,-73.90256
30 Ave & 21 St,40.7703743,-73.9286078
36 Ave & 10 St,40.7614376,-73.9411265
24 Ave & 29 St,40.77273035,-73.91584003
43 St & 37 Ave,40.750181,-73.919998
University Ave & Macombs Rd,40.8496401,-73.9161206
28 Ave & 35 St,40.7671,-73.9169858
Sedgwick Ave & W Burnside Ave,40.85499692,-73.916642427
53 St & Roosevelt Ave,40.74462,-73.91143
Inwood Ave & W 170 St,40.840536,-73.919228
W Tremont Ave & Grand Ave,40.850113988,-73.912860394
39 Ave & 56 St,40.748349667,-73.906898141
Featherbed Ln & Nelson Ave,40.846011,-73.919637
E 147 St & Bergen Ave,40.814640641,-73.918248057
Amsterdam Ave & W 186 St,40.85095489,-73.928772926
35 Ave & 10 St,40.763227224,-73.940000415
31 St & 21 Ave,40.77813,-73.90842
18 St & 27 Ave,40.772768286288304,-73.92743647098541
E 182 St & Morris Ave,40.856606007,-73.902687669
Myrtle Ave & 65 St,40.701252699,-73.890431881
Loring Pl North & W 183 St,40.860513091,-73.909515619
20 Ave & Shore Blvd,40.785994,-73.915098
Grand Concourse & E 192 St,40.864635348,-73.895163655
St. Ann's Ave & E 144 St,40.811112,-73.914932
23 Ave & 27 St,40.776165,-73.9153175
Brook Ave & E 148 St,40.814429641,-73.91529119
E 171 St & Webster Ave,40.838373184,-73.905810714
57 Rd & 58 St,40.722344279,-73.912292719
E 170 St & Clay Ave,40.837223887,-73.908328056
Paul Ave & W 205 St,40.877102256,-73.88938272
59 St & 4 Ave,40.641300201,-74.017662644
Cooper Ave & 65 Pl,40.69953,-73.88873
Freeman St & Reverend James A Polite Ave,40.830531478,-73.894679308
Mount Eden Pkwy & Eastburn Ave,40.842675,-73.908544
E 170 St & Sheridan Ave,40.838310242,-73.912391543
Keegan Rd & 2 Ave,40.64243139706092,-74.0255355834961
Morris Ave & E Burnside Ave,40.85322,-73.90546
64 St & 3 Ave,40.639978,-74.02324
Grand Concourse & E 203 St,40.873656034,-73.88669908
Walton Ave & E 171 St,40.840702772,-73.915150523
Grand Concourse & E Mosholu Pkwy S,40.877824187,-73.884748101
W Mosholu Pkwy S & Sedgwick Ave,40.88226,-73.88702
W Tremont Ave & Montgomery Ave,40.851824999,-73.916368365
21 St & 21 Ave,40.782574058,-73.914443612
65 St & Broadway,40.7493722738996,-73.89738768339157
St Marks Ave & Thomas S. Boyland St,40.673141003,-73.913853168
Washington Ave & E 174 St,40.843134165,-73.900216341
Amory Ct & Metropolitan Ave,40.71301,-73.90968
64 St & Woodbine St,40.708083868,-73.895565629
54 St & 37 Ave,40.750810742,-73.908104181
Aqueduct Ave & W 190 St,40.86505723,-73.902362943
Grand Concourse & E 199 St,40.87142,-73.88839
Morris Ave & E 184 St,40.86008,-73.90079
Morgan Loading Docks,40.709634781,-73.931416273
Goulden Ave & W 197 St,40.87156,-73.89714
Summerfield St & Cypress Ave,40.696499705,-73.900631547
Picnic Point,40.68512559515415,-74.02535319328308
Metropolitan Ave & Flushing Ave,40.71334,-73.91572
9 Ave & W 204 St,40.86169883507865,-73.91855701804161
Fresh Pond Rd & Eliot Ave,40.714380503,-73.901013374
60 St & 60 Rd,40.715906858,-73.905973077
57 St & Grand Ave,40.719233155,-73.912368298
Lab - NYC,40.75404038449624,-73.99646580219269
Dey St,40.737711,-74.066921
63 St & 59 Dr,40.71832,-73.90128
Morris Canal,40.7124188237569,-74.03852552175522
Heights Elevator,40.74871594538023,-74.04044330120087
Bloomfield St & 15 St,40.75453,-74.02658
Pier 40 Dock Station,40.72865963236461,-74.0119797096122
Pier 40 X2,40.728486861173785,-74.01169271324761
Madison St & 10 St,40.74994325412246,-74.03586477041245
Bergen Ave & Stegman St,40.70657545063453,-74.0867006778717
McGinley Square,40.7253399253558,-74.06762212514877
59 St & 59 Rd,40.71790852734058,-73.908454477787
Bergen Ave & Sip Ave,40.73100888698729,-74.06443700194359
12 St & Sinatra Dr N,40.75060414236896,-74.02402013540268
Essex Light Rail,40.7127742,-74.0364857
Harborside,40.7192517,-74.034234
Hudson St & 4 St,40.74097260864355,-74.02860336005688
City Hall - Washington St & 1 St,40.73736,-74.03097
Hilltop,40.7311689,-74.0575736
Morgan Bike Mechanics,40.70962789682351,-73.93145710229872
Marin Light Rail,40.71458403535893,-74.04281705617905
14 St Ferry - 14 St & Shipyard Ln,40.75296063046496,-74.02435272932053
